x,y
-1.9143562,3.256102
-0.961167,5.093005
-1.3420348,4.418318
0.48060337,5.733189
-0.3931756,4.8011737
-0.28547937,2.7588782
0.42202842,3.878995
-0.85452116,5.9141216
1.9917907,5.718039
0.87356883,7.984984
-0.35928783,6.8392396
-0.33974332,9.585106
0.97120976,9.788623
1.7485956,8.214489
1.4542762,9.377052
0.49634546,6.1705065
0.6153534,6.7161946
-0.108748704,6.897862
-1.4322028,9.3848
-1.4231006,9.147257
-0.6260924,9.274901
-1.0607189,8.763105
-0.62468034,8.89381
0.19781773,7.494789
-0.1637162,9.381748
-0.027622076,9.428923
1.5612952,6.4658527
-1.9898033,6.3048334
0.30443227,9.423797
-1.8770728,9.421847
-0.98204976,6.759892
-1.7479707,7.431876
-0.7921484,7.417756
0.30836058,6.7328043
-0.9282464,9.392291
1.5930525,9.919219
0.22627163,7.7196074
0.95003384,9.76225
1.7668152,7.1055727
0.10239829,6.3732333
-1.806163,7.156348
-0.77354634,8.718686
1.3221407,9.19318
-0.13584386,7.3565946
-0.79148465,7.812671
-1.1966677,8.675388
0.99954134,9.456908
0.24290408,7.5641923
-1.8838503,8.819358
1.728197,7.5739503
-0.871846,6.734763
-0.019116433,6.300665
-0.5305678,7.2557335
1.1108601,8.69101
0.22835813,9.797406
0.921485,7.4274454
0.7650624,6.8709583
-1.5987352,7.092058
0.13261531,9.623568
1.584195,7.3598804
1.1571712,6.7529845
1.2773244,7.5722613
0.81979114,7.499166
0.3303398,8.557397
0.1737223,6.7811775
-0.29983786,6.5395412
0.10388594,7.518129
-1.9144009,8.15128
-1.8746687,8.595867
-0.71272284,8.260776
0.5207471,6.46163
-0.34931308,6.5449157
-1.9263674,8.298837
-0.43740848,6.290325
-1.921524,6.7465663
1.0812901,9.004726
0.34718135,7.097253
-0.25329816,9.023779
-1.3925974,8.460614
1.4369935,8.774086
-1.9143562,7.256102
-0.961167,9.093005
-1.3420348,8.418318
0.48060337,9.73319
-0.3931756,8.801174
-0.28547937,6.758878
0.42202842,7.878995
-0.85452116,9.914122
1.9917907,9.7180395
4.873569,-8.015016
3.6407123,-9.160761
3.6602566,-6.4148936
4.9712095,-6.211377
5.7485957,-7.785511
5.454276,-6.622948
4.4963455,-9.8294935
4.6153536,-9.283806
3.8912513,-9.1021385
2.5677972,-6.6151996
2.5768995,-6.8527427
3.3739076,-6.7250986
2.939281,-7.2368946
3.3753197,-7.1061893
4.197818,-8.505211
3.8362837,-6.618252
3.972378,-6.571077
5.561295,-9.534147
2.0101967,-9.695167
4.3044324,-6.5762033
2.1229272,-6.5781527
3.0179503,-9.240108
2.2520294,-8.568124
3.2078516,-8.582244
4.3083606,-9.267196
3.0717535,-6.607709
5.5930524,-6.0807805
4.2262716,-8.280393
4.9500337,-6.2377496
5.766815,-8.894427
4.1023984,-9.626766
2.1938372,-8.843652
3.2264538,-7.281314
5.3221407,-6.80682
3.8641562,-8.643406
3.2085154,-8.187328
2.8033323,-7.324611
4.9995413,-6.543092
4.242904,-8.435808
2.1161497,-7.180642
5.728197,-8.426049
3.128154,-9.265237
3.9808836,-9.699335
3.469432,-8.7442665
5.11086,-7.30899
4.2283583,-6.2025933
4.921485,-8.572555
4.7650623,-9.129042
2.4012647,-8.907942
4.132615,-6.376432
5.584195,-8.64012
5.1571712,-9.247016
5.2773247,-8.427738
4.8197913,-8.5008335
4.33034,-7.442603
4.1737223,-9.2188225
3.7001622,-9.460459
4.103886,-8.481871
2.085599,-7.8487196
2.1253314,-7.4041324
3.2872772,-7.7392244
4.520747,-9.53837
3.650687,-9.455084
2.0736327,-7.7011633
3.5625916,-9.709675
2.078476,-9.253433
5.0812902,-6.995274
4.3471813,-8.902747
3.7467017,-6.976221
2.6074026,-7.5393853
5.4369936,-7.225914
2.0856438,-8.743897
3.0388331,-6.906995
2.6579652,-7.581682
4.480603,-6.266811
3.6068244,-7.1988263
3.7145207,-9.241122
4.4220285,-8.121005
3.1454787,-6.0858784
5.991791,-6.281961
4.873569,-4.015016
3.6407123,-5.1607604
3.6602566,-2.4148936
4.9712095,-2.2113771
5.7485957,-3.7855113
5.454276,-2.6229482
4.4963455,-5.8294935
4.6153536,-5.2838054
3.8912513,-5.102138
2.5677972,-2.6151996
2.5768995,-2.8527427
3.3739076,-2.7250986
2.939281,-3.2368946
3.3753197,-3.1061895
4.197818,-4.505211
3.8362837,-2.6182518
3.972378,-2.5710769
5.561295,-5.5341473
2.0101967,-5.6951666
4.3044324,-2.5762033
2.1229272,-2.5781527
3.0179503,-5.240108
2.2520294,-4.568124
3.2078516,-4.582244
4.3083606,-5.2671957
3.0717535,-2.6077087
5.5930524,-2.0807805
4.2262716,-4.2803926
4.9500337,-2.2377496
5.766815,-4.8944273
4.1023984,-5.6267667
2.1938372,-4.843652
3.2264538,-3.2813137
5.3221407,-2.80682
3.8641562,-4.6434054
3.2085154,-4.187329
2.8033323,-3.3246112
4.9995413,-2.5430918
4.242904,-4.4358077
2.1161497,-3.180642
5.728197,-4.4260497
3.128154,-5.265237
3.9808836,-5.699335
3.469432,-4.7442665
5.11086,-3.3089898
4.2283583,-2.2025933
4.921485,-4.5725546
4.7650623,-5.1290417
2.4012647,-4.907942
4.132615,-2.376432
5.584195,-4.6401196
5.1571712,-5.2470155
5.2773247,-4.4277387
4.8197913,-4.500834
4.33034,-3.442603
4.1737223,-5.2188225
3.7001622,-5.4604588
4.103886,-4.481871
2.085599,-3.8487198
2.1253314,-3.4041326
3.2872772,-3.7392247
4.520747,-5.53837
3.650687,-5.4550843
2.0736327,-3.7011633
3.5625916,-5.709675
2.078476,-5.2534337
5.0812902,-2.995274
4.3471813,-4.902747
3.7467017,-2.9762208
2.6074026,-3.5393856
5.4369936,-3.225914
2.0856438,-4.743898
3.0388331,-2.9069948
2.6579652,-3.5816822
4.480603,-2.266811
3.6068244,-3.1988263
3.7145207,-5.241122
4.4220285,-4.121005
3.1454787,-2.0858784
5.991791,-2.281961
4.873569,-0.015015901
3.6407123,-1.1607605
3.6602566,1.5851063
4.9712095,1.7886227
5.7485957,0.21448876
5.454276,1.377052
4.4963455,-1.8294938
4.6153536,-1.2838054
3.8912513,-1.1021382
2.5677972,1.3848003
2.5768995,1.1472572
3.3739076,1.2749014
2.939281,0.7631053
3.3753197,0.8938106
4.197818,-0.50521094
3.8362837,1.3817481
3.972378,1.428923
5.561295,-1.5341471
2.0101967,-1.6951665
4.3044324,1.4237967
2.1229272,1.4218475
3.0179503,-1.2401079
2.2520294,-0.56812394
3.2078516,-0.5822441
4.3083606,-1.2671956
3.0717535,1.3922913
5.5930524,1.9192194
4.2262716,-0.28039286
4.9500337,1.7622503
5.766815,-0.8944275
4.1023984,-1.6267667
2.1938372,-0.8436518
3.2264538,0.71868634
5.3221407,1.1931802
3.8641562,-0.64340556
3.2085154,-0.1873287
2.8033323,0.67538875
4.9995413,1.4569081
4.242904,-0.43580773
2.1161497,0.81935805
5.728197,-0.42604953
3.128154,-1.265237
3.9808836,-1.6993351
3.469432,-0.7442663
5.11086,0.6910102
4.2283583,1.7974066
4.921485,-0.5725548
4.7650623,-1.1290414
2.4012647,-0.90794176
4.132615,1.623568
5.584195,-0.6401198
5.1571712,-1.2470156
5.2773247,-0.42773864
4.8197913,-0.5008338
4.33034,0.55739677
4.1737223,-1.2188222
3.7001622,-1.4604586
4.103886,-0.48187104
2.085599,0.15128021
2.1253314,0.59586746
3.2872772,0.2607754
4.520747,-1.5383701
3.650687,-1.4550842
2.0736327,0.29883674
3.5625916,-1.7096748
2.078476,-1.2534336
5.0812902,1.0047259
4.3471813,-0.90274704
3.7467017,1.0237792
2.6074026,0.46061453
5.4369936,0.77408594
2.0856438,-0.7438978
3.0388331,1.0930051
2.6579652,0.41831776
4.480603,1.7331892
3.6068244,0.80117375
3.7145207,-1.2411219
4.4220285,-0.12100514
3.1454787,1.9141215
5.991791,1.7180392
4.873569,3.9849842
3.6407123,2.8392396
3.6602566,5.5851064
4.9712095,5.788623
5.7485957,4.214489
5.454276,5.377052
4.4963455,2.1705062
4.6153536,2.7161946
3.8912513,2.897862
2.5677972,5.3848004
2.5768995,5.1472573
3.3739076,5.2749014
2.939281,4.7631054
3.3753197,4.8938107
4.197818,3.4947891
3.8362837,5.381748
3.972378,5.428923
5.561295,2.4658527
2.0101967,2.3048334
4.3044324,5.4237967
2.1229272,5.4218473
3.0179503,2.759892
2.2520294,3.4318762
3.2078516,3.4177558
4.3083606,2.7328043
3.0717535,5.392291
5.5930524,5.9192195
4.2262716,3.719607
4.9500337,5.7622504
5.766815,3.1055725
4.1023984,2.3732333
2.1938372,3.1563482
3.2264538,4.718686
5.3221407,5.19318
3.8641562,3.3565946
3.2085154,3.8126712
2.8033323,4.675389
4.9995413,5.456908
4.242904,3.5641923
2.1161497,4.819358
5.728197,3.5739505
3.128154,2.7347631
3.9808836,2.300665
3.469432,3.2557337
5.11086,4.69101
4.2283583,5.7974067
4.921485,3.4274452
4.7650623,2.8709586
2.4012647,3.0920582
4.132615,5.623568
5.584195,3.3598802
5.1571712,2.7529845
5.2773247,3.5722613
4.8197913,3.4991663
4.33034,4.557397
4.1737223,2.7811778
3.7001622,2.5395412
4.103886,3.5181289
2.085599,4.1512804
2.1253314,4.5958676
3.2872772,4.2607756
4.520747,2.4616299
3.650687,2.5449157
2.0736327,4.2988367
3.5625916,2.2903252
2.078476,2.7465663
5.0812902,5.004726
4.3471813,3.0972528
3.7467017,5.023779
2.6074026,4.4606147
5.4369936,4.774086
2.0856438,3.256102
3.0388331,5.093005
2.6579652,4.418318
4.480603,5.733189
3.6068244,4.8011737
3.7145207,2.7588782
4.4220285,3.878995
3.1454787,5.9141216
5.991791,5.718039
4.873569,7.984984
3.6407123,6.8392396
3.6602566,9.585106
4.9712095,9.788623
5.7485957,8.214489
5.454276,9.377052
4.4963455,6.1705065
4.6153536,6.7161946
3.8912513,6.897862
2.5677972,9.3848
2.5768995,9.147257
3.3739076,9.274901
2.939281,8.763105
3.3753197,8.89381
4.197818,7.494789
3.8362837,9.381748
3.972378,9.428923
5.561295,6.4658527
2.0101967,6.3048334
4.3044324,9.423797
2.1229272,9.421847
3.0179503,6.759892
2.2520294,7.431876
3.2078516,7.417756
4.3083606,6.7328043
3.0717535,9.392291
5.5930524,9.919219
4.2262716,7.7196074
4.9500337,9.76225
5.766815,7.1055727
4.1023984,6.3732333
2.1938372,7.156348
3.2264538,8.718686
5.3221407,9.19318
3.8641562,7.3565946
3.2085154,7.812671
2.8033323,8.675388
4.9995413,9.456908
4.242904,7.5641923
2.1161497,8.819358
5.728197,7.5739503
3.128154,6.734763
3.9808836,6.300665
3.469432,7.2557335
5.11086,8.69101
4.2283583,9.797406
4.921485,7.4274454
4.7650623,6.8709583
2.4012647,7.092058
4.132615,9.623568
5.584195,7.3598804
5.1571712,6.7529845
5.2773247,7.5722613
4.8197913,7.499166
4.33034,8.557397
4.1737223,6.7811775
3.7001622,6.5395412
4.103886,7.518129
2.085599,8.15128
2.1253314,8.595867
3.2872772,8.260776
4.520747,6.46163
3.650687,6.5449157
2.0736327,8.298837
3.5625916,6.290325
2.078476,6.7465663
5.0812902,9.004726
4.3471813,7.097253
3.7467017,9.023779
2.6074026,8.460614
5.4369936,8.774086
2.0856438,7.256102
3.0388331,9.093005
2.6579652,8.418318
4.480603,9.73319
3.6068244,8.801174
3.7145207,6.758878
4.4220285,7.878995
3.1454787,9.914122
5.991791,9.7180395
8.873569,-8.015016
7.6407123,-9.160761
7.660257,-6.4148936
8.97121,-6.211377
9.748595,-7.785511
9.454276,-6.622948
8.4963455,-9.8294935
8.615354,-9.283806
7.891251,-9.1021385
6.567797,-6.6151996
6.5768995,-6.8527427
7.3739076,-6.7250986
6.939281,-7.2368946
7.3753195,-7.1061893
8.197818,-8.505211
7.8362837,-6.618252
7.972378,-6.571077
9.5612955,-9.534147
6.0101967,-9.695167
8.304432,-6.5762033
6.122927,-6.5781527
7.01795,-9.240108
6.2520294,-8.568124
7.2078514,-8.582244
8.308361,-9.267196
7.0717535,-6.607709
9.593053,-6.0807805
8.226272,-8.280393
8.950034,-6.2377496
9.766815,-8.894427
8.102398,-9.626766
6.193837,-8.843652
7.226454,-7.281314
9.322141,-6.80682
7.8641562,-8.643406
7.208515,-8.187328
6.8033323,-7.324611
8.999541,-6.543092
8.242904,-8.435808
6.11615,-7.180642
9.728197,-8.426049
7.128154,-9.265237
7.9808836,-9.699335
7.4694324,-8.7442665
9.11086,-7.30899
8.228358,-6.2025933
8.921485,-8.572555
8.765062,-9.129042
6.4012647,-8.907942
8.132615,-6.376432
9.584195,-8.64012
9.157171,-9.247016
9.277325,-8.427738
8.819791,-8.5008335
8.330339,-7.442603
8.173722,-9.2188225
7.700162,-9.460459
8.103886,-8.481871
6.085599,-7.8487196
6.1253314,-7.4041324
7.287277,-7.7392244
8.520747,-9.53837
7.6506867,-9.455084
6.0736327,-7.7011633
7.5625916,-9.709675
6.078476,-9.253433
9.08129,-6.995274
8.347181,-8.902747
7.7467017,-6.976221
6.607403,-7.5393853
9.436994,-7.225914
6.085644,-8.743897
7.038833,-6.906995
6.657965,-7.581682
8.480603,-6.266811
7.6068244,-7.1988263
7.7145205,-9.241122
8.422029,-8.121005
7.1454787,-6.0858784
9.991791,-6.281961
8.873569,-4.015016
7.6407123,-5.1607604
7.660257,-2.4148936
8.97121,-2.2113771
9.748595,-3.7855113
9.454276,-2.6229482
8.4963455,-5.8294935
8.615354,-5.2838054
7.891251,-5.102138
6.567797,-2.6151996
6.5768995,-2.8527427
7.3739076,-2.7250986
6.939281,-3.2368946
7.3753195,-3.1061895
8.197818,-4.505211
7.8362837,-2.6182518
7.972378,-2.5710769
9.5612955,-5.5341473
6.0101967,-5.6951666
8.304432,-2.5762033
6.122927,-2.5781527
7.01795,-5.240108
6.2520294,-4.568124
7.2078514,-4.582244
8.308361,-5.2671957
7.0717535,-2.6077087
9.593053,-2.0807805
8.226272,-4.2803926
8.950034,-2.2377496
9.766815,-4.8944273
8.102398,-5.6267667
6.193837,-4.843652
7.226454,-3.2813137
9.322141,-2.80682
7.8641562,-4.6434054
7.208515,-4.187329
6.8033323,-3.3246112
8.999541,-2.5430918
8.242904,-4.4358077
6.11615,-3.180642
9.728197,-4.4260497
7.128154,-5.265237
7.9808836,-5.699335
7.4694324,-4.7442665
9.11086,-3.3089898
8.228358,-2.2025933
8.921485,-4.5725546
8.765062,-5.1290417
6.4012647,-4.907942
8.132615,-2.376432
9.584195,-4.6401196
9.157171,-5.2470155
9.277325,-4.4277387
8.819791,-4.500834
8.330339,-3.442603
8.173722,-5.2188225
7.700162,-5.4604588
8.103886,-4.481871
6.085599,-3.8487198
6.1253314,-3.4041326
7.287277,-3.7392247
8.520747,-5.53837
7.6506867,-5.4550843
6.0736327,-3.7011633
7.5625916,-5.709675
6.078476,-5.2534337
9.08129,-2.995274
8.347181,-4.902747
7.7467017,-2.9762208
6.607403,-3.5393856
9.436994,-3.225914
6.085644,-4.743898
7.038833,-2.9069948
6.657965,-3.5816822
8.480603,-2.266811
7.6068244,-3.1988263
7.7145205,-5.241122
8.422029,-4.121005
7.1454787,-2.0858784
9.991791,-2.281961
8.873569,-0.015015901
7.6407123,-1.1607605
7.660257,1.5851063
8.97121,1.7886227
9.748595,0.21448876
9.454276,1.377052
8.4963455,-1.8294938
8.615354,-1.2838054
7.891251,-1.1021382
6.567797,1.3848003
6.5768995,1.1472572
7.3739076,1.2749014
6.939281,0.7631053
7.3753195,0.8938106
8.197818,-0.50521094
7.8362837,1.3817481
7.972378,1.428923
9.5612955,-1.5341471
6.0101967,-1.6951665
8.304432,1.4237967
6.122927,1.4218475
7.01795,-1.2401079
6.2520294,-0.56812394
7.2078514,-0.5822441
8.308361,-1.2671956
7.0717535,1.3922913
9.593053,1.9192194
8.226272,-0.28039286
8.950034,1.7622503
9.766815,-0.8944275
8.102398,-1.6267667
6.193837,-0.8436518
7.226454,0.71868634
9.322141,1.1931802
7.8641562,-0.64340556
7.208515,-0.1873287
6.8033323,0.67538875
8.999541,1.4569081
8.242904,-0.43580773
6.11615,0.81935805
9.728197,-0.42604953
7.128154,-1.265237
7.9808836,-1.6993351
7.4694324,-0.7442663
9.11086,0.6910102
8.228358,1.7974066
8.921485,-0.5725548
8.765062,-1.1290414
6.4012647,-0.90794176
8.132615,1.623568
9.584195,-0.6401198
9.157171,-1.2470156
9.277325,-0.42773864
8.819791,-0.5008338
8.330339,0.55739677
8.173722,-1.2188222
7.700162,-1.4604586
8.103886,-0.48187104
6.085599,0.15128021
6.1253314,0.59586746
7.287277,0.2607754
8.520747,-1.5383701
7.6506867,-1.4550842
6.0736327,0.29883674
7.5625916,-1.7096748
6.078476,-1.2534336
9.08129,1.0047259
8.347181,-0.90274704
7.7467017,1.0237792
6.607403,0.46061453
9.436994,0.77408594
6.085644,-0.7438978
7.038833,1.0930051
6.657965,0.41831776
8.480603,1.7331892
7.6068244,0.80117375
7.7145205,-1.2411219
8.422029,-0.12100514
7.1454787,1.9141215
9.991791,1.7180392
8.873569,3.9849842
7.6407123,2.8392396
7.660257,5.5851064
8.97121,5.788623
9.748595,4.214489
9.454276,5.377052
8.4963455,2.1705062
8.615354,2.7161946
7.891251,2.897862
6.567797,5.3848004
6.5768995,5.1472573
7.3739076,5.2749014
6.939281,4.7631054
7.3753195,4.8938107
8.197818,3.4947891
7.8362837,5.381748
7.972378,5.428923
9.5612955,2.4658527
6.0101967,2.3048334
8.304432,5.4237967
6.122927,5.4218473
7.01795,2.759892
6.2520294,3.4318762
7.2078514,3.4177558
8.308361,2.7328043
7.0717535,5.392291
9.593053,5.9192195
8.226272,3.719607
8.950034,5.7622504
9.766815,3.1055725
8.102398,2.3732333
6.193837,3.1563482
7.226454,4.718686
9.322141,5.19318
7.8641562,3.3565946
7.208515,3.8126712
6.8033323,4.675389
8.999541,5.456908
8.242904,3.5641923
6.11615,4.819358
9.728197,3.5739505
7.128154,2.7347631
7.9808836,2.300665
7.4694324,3.2557337
9.11086,4.69101
8.228358,5.7974067
8.921485,3.4274452
8.765062,2.8709586
6.4012647,3.0920582
8.132615,5.623568
9.584195,3.3598802
9.157171,2.7529845
9.277325,3.5722613
8.819791,3.4991663
8.330339,4.557397
8.173722,2.7811778
7.700162,2.5395412
8.103886,3.5181289
6.085599,4.1512804
6.1253314,4.5958676
7.287277,4.2607756
8.520747,2.4616299
7.6506867,2.5449157
6.0736327,4.2988367
7.5625916,2.2903252
6.078476,2.7465663
9.08129,5.004726
8.347181,3.0972528
7.7467017,5.023779
6.607403,4.4606147
9.436994,4.774086
6.085644,3.256102
7.038833,5.093005
6.657965,4.418318
8.480603,5.733189
7.6068244,4.8011737
7.7145205,2.7588782
8.422029,3.878995
7.1454787,5.9141216
9.991791,5.718039
8.873569,7.984984
7.6407123,6.8392396
7.660257,9.585106
8.97121,9.788623
9.748595,8.214489
9.454276,9.377052
8.4963455,6.1705065
8.615354,6.7161946
7.891251,6.897862
6.567797,9.3848
6.5768995,9.147257
7.3739076,9.274901
6.939281,8.763105
7.3753195,8.89381
8.197818,7.494789
7.8362837,9.381748
7.972378,9.428923
9.5612955,6.4658527
6.0101967,6.3048334
8.304432,9.423797
6.122927,9.421847
7.01795,6.759892
6.2520294,7.431876
7.2078514,7.417756
8.308361,6.7328043
7.0717535,9.392291
9.593053,9.919219
8.226272,7.7196074
8.950034,9.76225
9.766815,7.1055727
8.102398,6.3732333
6.193837,7.156348
7.226454,8.718686
9.322141,9.19318
7.8641562,7.3565946
7.208515,7.812671
6.8033323,8.675388
8.999541,9.456908
8.242904,7.5641923
6.11615,8.819358
9.728197,7.5739503
7.128154,6.734763
7.9808836,6.300665
7.4694324,7.2557335
9.11086,8.69101
8.228358,9.797406
8.921485,7.4274454
8.765062,6.8709583
6.4012647,7.092058
8.132615,9.623568
9.584195,7.3598804
9.157171,6.7529845
9.277325,7.5722613
8.819791,7.499166
8.330339,8.557397
8.173722,6.7811775
7.700162,6.5395412
8.103886,7.518129
6.085599,8.15128
6.1253314,8.595867
7.287277,8.260776
8.520747,6.46163
7.6506867,6.5449157
6.0736327,8.298837
7.5625916,6.290325
6.078476,6.7465663
9.08129,9.004726
8.347181,7.097253
7.7467017,9.023779
6.607403,8.460614
9.436994,8.774086
6.085644,7.256102
7.038833,9.093005
6.657965,8.418318
8.480603,9.73319
7.6068244,8.801174
7.7145205,6.758878
8.422029,7.878995
7.1454787,9.914122
9.991791,9.7180395
